Invoice ID,Branch,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Month,Time,Payment,COGS,Gross Margin Percentage,Gross Income,Net Profit,Rating
728-47-9078,C,Member,Male,Food and beverages,133.28,4,26.656,559.776,01/19/2019,January,12:46,Cash,517.4576,7.559881095,42.3184,15.662399999999998,9.8
809-46-1866,A,Normal,Male,Health and beauty,131.84,4,26.368000000000002,553.7280000000001,01/23/2019,January,17:44,Cash,511.8128,7.5696370779999995,41.9152,15.547199999999997,8.4
139-32-4183,A,Member,Female,Sports and travel,171.17,9,77.0265,1617.5565,03/14/2019,March,14:19,Ewallet,1521.8364,5.9175738220000005,95.7201,18.693600000000004,7.4
148-41-7930,C,Normal,Male,Health and beauty,173.65,7,60.7775,1276.3275,01/23/2019,January,10:33,Cash,1196.6580000000001,6.242089119,79.6695,18.891999999999996,6.1
189-40-5216,C,Normal,Male,Electronic accessories,170.06,7,59.521,1249.941,01/09/2019,January,11:40,Cash,1171.8152,6.250359017,78.1258,18.604799999999997,6.0
374-38-5555,B,Normal,Female,Fashion accessories,137.4,5,34.35,721.35,02/07/2019,February,19:30,Ewallet,671.008,6.978859084,50.342,15.991999999999997,8.5
764-44-8999,B,Normal,Female,Health and beauty,88.45,2,8.845,185.745,02/18/2019,February,14:42,Ewallet,164.824,11.26329107,20.921,12.075999999999999,4.3
552-44-5977,B,Member,Male,Health and beauty,135.69,8,54.276,1139.796,01/03/2019,January,19:08,Credit card,1069.6648,6.152960705,70.1312,15.855200000000004,6.2
267-62-7380,C,Member,Male,Electronic accessories,156.03,10,78.015,1638.315,03/29/2019,March,19:12,Ewallet,1542.8176,5.829001138,95.4974,17.4824,4.3
430-53-4718,B,Member,Male,Health and beauty,149.06,8,59.623999999999995,1252.104,01/28/2019,January,15:46,Credit card,1175.5552,6.113613566000001,76.5488,16.924800000000005,8.4
886-18-2897,A,Normal,Female,Food and beverages,130.25,5,32.5625,683.8125,03/22/2019,March,19:06,Credit card,635.83,7.016908875,47.9825,15.420000000000002,4.5
602-16-6955,B,Normal,Female,Sports and travel,150.29,10,75.145,1578.045,01/24/2019,January,18:10,Ewallet,1485.8768,5.840657268999999,92.1682,17.023200000000003,6.0
745-74-0715,A,Normal,Male,Electronic accessories,131.72,2,13.172,276.612,03/10/2019,March,20:46,Ewallet,247.9024,10.37901465,28.7096,15.537599999999998,8.8
690-01-6631,B,Normal,Male,Fashion accessories,91.18,10,45.59,957.39,02/22/2019,February,18:35,Ewallet,899.5056,6.046062732999999,57.8844,12.294399999999996,6.6
652-49-6720,C,Member,Female,Electronic accessories,134.64,1,6.732,141.372,02/18/2019,February,11:40,Ewallet,118.8688,15.91772062,22.5032,15.7712,5.9
233-67-5758,C,Normal,Male,Health and beauty,114.04,1,5.702000000000001,119.742,01/29/2019,January,13:46,Ewallet,99.9168,16.55659668,19.8252,14.123199999999997,6.2
303-96-2227,B,Normal,Female,Home and lifestyle,171.07,10,85.535,1796.235,03/02/2019,March,17:16,Ewallet,1692.0144,5.802169537999999,104.2206,18.685600000000008,4.4
727-02-1313,A,Member,Male,Food and beverages,105.53,1,5.2765,110.8065,02/09/2019,February,13:22,Cash,92.0876,16.89332305,18.7189,13.442400000000001,7.7
347-56-2442,A,Normal,Male,Home and lifestyle,139.51,1,6.9755,146.4855,02/22/2019,February,15:33,Cash,123.3492,15.7942595,23.1363,16.1608,4.1
849-09-3807,A,Member,Female,Fashion accessories,162.03,7,56.7105,1190.9205,02/18/2019,February,13:28,Cash,1116.2476,6.270183442,74.6729,17.962399999999995,6.6
